CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance_over_Salary,Tenure_over_Age,Age_Tenure,CreditScore_over_Age
670,France,Female,40,3,47364.45,1,1,1,148579.43,1,0.318782014441703,0.075,37,16.75
718,France,Male,38,7,0.0,2,1,0,38308.34,0,0.0,0.18421052631578946,31,18.894736842105264
787,France,Male,51,0,58137.08,1,0,1,142538.31,0,0.4078698561811207,0.0,51,15.431372549019608
775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0,1.1747869582657242,0.15789473684210525,32,20.394736842105264
479,Germany,Male,24,6,107637.97,2,0,1,169505.83,0,0.6350104300247372,0.25,18,19.958333333333332
660,France,Female,20,6,167685.56,1,1,0,57929.9,0,2.894628853148374,0.3,14,33.0
721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0,0.7783732006895814,0.058823529411764705,64,10.602941176470589
659,Germany,Male,39,8,52106.33,2,1,1,107964.36,0,0.48262528486252315,0.20512820512820512,31,16.897435897435898
743,France,Female,39,8,0.0,1,1,0,94263.44,0,0.0,0.20512820512820512,31,19.05128205128205
670,France,Female,45,9,104930.38,1,1,0,155921.81,1,0.6729679446384057,0.2,36,14.88888888888889
766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1,0.7712919377319547,0.17647058823529413,28,22.529411764705884
845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0,0.6279728233049985,0.05263157894736842,36,22.236842105263158
710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1,0.7235279297621021,0.21739130434782608,36,15.434782608695652
602,Germany,Female,43,2,113641.49,4,1,0,115116.35,1,0.9871880927426904,0.046511627906976744,41,14.0
604,Spain,Male,43,2,145081.72,1,1,1,23881.62,0,6.0750367856116965,0.046511627906976744,41,14.046511627906977
564,Spain,Female,35,9,0.0,2,1,1,105837.38,0,0.0,0.2571428571428571,26,16.114285714285714
637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0,1.3394350413954914,0.25925925925925924,20,23.59259259259259
527,France,Female,31,1,112203.25,1,1,0,182266.01,0,0.6156016143657284,0.03225806451612903,30,17.0
687,France,Male,34,7,129895.19,1,0,1,28698.17,0,4.526253416158592,0.20588235294117646,27,20.205882352941178
756,Germany,Male,41,6,149049.92,1,0,1,50422.36,1,2.956028238265722,0.14634146341463414,35,18.4390243902439
503,Germany,Male,42,9,153279.39,1,1,1,151336.96,0,1.0128351329377834,0.21428571428571427,33,11.976190476190476
657,Spain,Male,42,5,41473.33,1,1,0,112979.6,1,0.36708689002262357,0.11904761904761904,37,15.642857142857142
666,France,Female,40,2,0.0,2,0,0,36371.27,0,0.0,0.05,38,16.65
615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0,2.169860973330458,0.1282051282051282,34,15.76923076923077
712,Germany,Male,27,8,113174.21,2,1,0,147261.58,0,0.7685250287277918,0.2962962962962963,19,26.37037037037037
764,France,Female,24,0,0.0,2,1,0,88724.49,0,0.0,0.0,24,31.833333333333332
471,France,Male,42,3,164951.56,1,1,0,190531.77,0,0.8657430726644696,0.07142857142857142,39,11.214285714285714
608,Spain,Male,27,4,153325.1,1,1,1,199953.33,0,0.7668044338146307,0.14814814814814814,23,22.51851851851852
682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0,0.9289008868676952,0.2127659574468085,37,14.51063829787234
587,Germany,Female,32,3,125445.04,2,1,1,130514.78,0,0.9611558169886966,0.09375,29,18.34375
714,Germany,Female,35,6,126077.43,2,1,1,53954.24,0,2.33674739927761,0.17142857142857143,29,20.4
630,Spain,Female,31,1,0.0,2,1,1,169802.73,0,0.0,0.03225806451612903,30,20.322580645161292
648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0,0.6153900263892021,0.2857142857142857,20,23.142857142857142
785,France,Female,40,3,0.0,2,1,1,96832.82,0,0.0,0.075,37,19.625
601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0,2.4812254856478426,0.02127659574468085,46,12.787234042553191
717,France,Female,28,1,90537.16,1,0,1,74800.99,0,1.2103738199186935,0.03571428571428571,27,25.607142857142858
707,France,Female,44,6,0.0,2,1,1,192542.17,0,0.0,0.13636363636363635,38,16.068181818181817
771,France,Female,23,7,156123.73,1,1,0,72990.62,0,2.138956074081848,0.30434782608695654,16,33.52173913043478
602,France,Female,35,5,0.0,2,1,0,31050.02,0,0.0,0.14285714285714285,30,17.2
626,France,Male,38,7,141074.59,1,1,0,52795.56,1,2.6720919334883466,0.18421052631578946,31,16.473684210526315
588,Spain,Male,59,4,0.0,2,1,1,27435.41,0,0.0,0.06779661016949153,55,9.966101694915254
616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0,0.7846040652623157,0.14285714285714285,36,14.666666666666666
621,Spain,Male,33,4,0.0,2,1,1,40299.23,0,0.0,0.12121212121212122,29,18.818181818181817
674,France,Male,26,6,166257.96,1,1,1,149369.41,0,1.1130656538042158,0.23076923076923078,20,25.923076923076923
633,Spain,Female,46,3,0.0,2,1,0,120250.58,0,0.0,0.06521739130434782,43,13.76086956521739
698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1,1.9981334426297586,0.015625,63,10.90625
508,France,Male,26,7,205962.0,1,1,0,156424.4,0,1.3166871664522926,0.2692307692307692,19,19.53846153846154
736,France,Female,24,0,0.0,2,1,0,109355.73,1,0.0,0.0,24,30.666666666666668
672,Germany,Male,68,0,126061.51,2,1,1,184936.77,0,0.6816465433023405,0.0,68,9.882352941176471
613,France,Female,21,7,105627.95,1,1,1,36560.51,0,2.889126820167443,0.3333333333333333,14,29.19047619047619
712,France,Male,32,9,100606.02,1,1,0,165693.06,0,0.6071830648791205,0.28125,23,22.25
624,France,Female,38,3,0.0,2,1,1,163666.85,0,0.0,0.07894736842105263,35,16.42105263157895
676,France,Male,38,1,0.0,2,0,1,35644.79,0,0.0,0.02631578947368421,37,17.789473684210527
683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0,0.7341576605503467,0.0,32,21.34375
489,France,Female,31,7,139395.08,1,0,1,6120.84,0,22.77384803392998,0.22580645161290322,24,15.774193548387096
739,France,Male,29,1,0.0,2,1,1,164484.78,0,0.0,0.034482758620689655,28,25.482758620689655
701,France,Female,37,3,0.0,2,1,1,164268.28,0,0.0,0.08108108108108109,34,18.945945945945947
666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1,0.7782597060999985,0.14,43,13.32
565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0,0.7432403069366483,0.025,39,14.125
666,France,Male,36,3,0.0,2,1,0,35156.54,0,0.0,0.08333333333333333,33,18.5
633,France,Male,59,2,103996.74,1,1,1,103159.11,0,1.0081197869969991,0.03389830508474576,57,10.728813559322035
578,France,Male,34,4,175111.11,1,1,1,74858.3,0,2.339234393514146,0.11764705882352941,30,17.0
812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1,0.7217335686559686,0.16326530612244897,41,16.571428571428573
809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0,0.7432397299220228,0.24242424242424243,25,24.515151515151516
615,France,Male,36,6,0.0,1,1,1,27011.8,1,0.0,0.16666666666666666,30,17.083333333333332
684,Spain,Female,31,8,0.0,2,1,0,188637.05,0,0.0,0.25806451612903225,23,22.06451612903226
544,France,Male,40,8,0.0,2,1,0,61581.2,0,0.0,0.2,32,13.6
713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0,0.4859786068117614,0.02127659574468085,46,15.170212765957446
633,France,Male,37,2,0.0,2,1,0,182258.17,0,0.0,0.05405405405405406,35,17.10810810810811
672,Germany,Female,23,10,110741.56,1,1,0,80778.5,0,1.370928650569149,0.43478260869565216,13,29.217391304347824
661,France,Male,35,5,0.0,1,1,0,155394.52,0,0.0,0.14285714285714285,30,18.885714285714286
749,Spain,Female,28,3,0.0,1,1,0,3408.7,0,0.0,0.10714285714285714,25,26.75
635,Spain,Female,32,8,0.0,2,1,1,19367.98,1,0.0,0.25,24,19.84375
850,Germany,Female,70,1,96947.58,3,1,0,62282.99,1,1.5565659259454308,0.014285714285714285,69,12.142857142857142
641,France,Male,41,6,0.0,2,1,0,65396.79,0,0.0,0.14634146341463414,35,15.634146341463415
633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0,0.7858035351232289,0.06666666666666667,28,21.1
413,Spain,Male,35,2,0.0,2,1,1,60972.84,0,0.0,0.05714285714285714,33,11.8
538,France,Male,31,1,0.0,2,1,0,1375.46,0,0.0,0.03225806451612903,30,17.35483870967742
437,France,Female,39,0,102721.49,1,0,0,22191.82,0,4.628799710884461,0.0,39,11.205128205128204
612,Spain,Male,33,5,69478.57,1,1,0,8973.67,1,7.742492202187066,0.15151515151515152,28,18.545454545454547
516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1,1.3221190400122058,0.018867924528301886,52,9.735849056603774
826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1,1.0785108689700216,0.14285714285714285,48,14.75
660,Germany,Female,23,6,166070.48,2,0,0,90494.72,0,1.8351399949079903,0.2608695652173913,17,28.695652173913043
646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0,6.848817555011308,0.13793103448275862,25,22.275862068965516
767,France,Male,36,3,0.0,1,0,0,65147.27,0,0.0,0.08333333333333333,33,21.305555555555557
640,France,Male,40,8,110340.68,1,1,1,157886.6,0,0.698860321268556,0.2,32,16.0
778,France,Male,33,1,0.0,2,1,0,85439.73,0,0.0,0.030303030303030304,32,23.575757575757574
679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0,2.5143130968185345,0.17307692307692307,43,13.057692307692308
549,France,Male,31,4,0.0,2,0,1,25684.85,0,0.0,0.12903225806451613,27,17.70967741935484
598,France,Male,47,2,0.0,2,1,1,186116.54,0,0.0,0.0425531914893617,45,12.72340425531915
655,France,Female,45,0,0.0,2,1,0,166830.71,0,0.0,0.0,45,14.555555555555555
494,France,Male,30,3,85704.95,1,0,1,27886.06,0,3.0733976043944535,0.1,27,16.466666666666665
653,France,Female,42,1,0.0,2,1,1,5768.32,0,0.0,0.023809523809523808,41,15.547619047619047
539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1,1.3085344616175847,0.21052631578947367,30,14.18421052631579
645,France,Female,37,1,0.0,2,1,1,68987.55,0,0.0,0.02702702702702703,36,17.43243243243243
751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0,4.004501100088494,0.2647058823529412,25,22.08823529411765
528,France,Male,35,3,156687.1,1,1,0,199320.77,0,0.7861052312812158,0.08571428571428572,32,15.085714285714285
696,Germany,Male,31,3,150604.52,1,0,0,5566.6,0,27.055028203930583,0.0967741935483871,28,22.451612903225808
716,France,Female,44,6,155114.9,1,0,0,133871.83,0,1.1586821514279741,0.13636363636363635,38,16.272727272727273
602,France,Female,35,8,0.0,2,1,1,152843.53,0,0.0,0.22857142857142856,27,17.2
647,Spain,Female,64,1,91216.0,1,1,1,41800.18,0,2.182191559940651,0.015625,63,10.109375
850,Germany,Male,61,3,141784.02,1,1,1,92053.75,0,1.5402307890770337,0.04918032786885246,58,13.934426229508198
590,France,Female,32,0,127763.24,1,1,0,100717.54,0,1.2685301884855409,0.0,32,18.4375
825,Spain,Female,32,1,0.0,2,1,1,42935.15,0,0.0,0.03125,31,25.78125
850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0,0.5538181302361076,0.1935483870967742,25,27.419354838709676
789,France,Female,32,7,69423.52,1,1,0,107499.39,0,0.6458038506078965,0.21875,25,24.65625
701,France,Female,42,6,86167.82,1,1,0,153342.38,0,0.5619308895557771,0.14285714285714285,36,16.69047619047619
713,Spain,Female,47,1,0.0,1,1,0,107825.08,1,0.0,0.02127659574468085,46,15.170212765957446
570,France,Male,30,2,131406.56,1,1,1,47952.45,0,2.7403513272001745,0.06666666666666667,28,19.0
536,Germany,Female,44,4,121898.82,1,0,0,131007.18,0,0.9304743449939157,0.09090909090909091,40,12.181818181818182
771,Germany,Male,32,9,77487.2,1,0,0,33143.04,0,2.337962962962963,0.28125,23,24.09375
512,France,Female,75,2,0.0,1,1,0,123304.62,0,0.0,0.02666666666666667,73,6.826666666666667
698,Spain,Male,45,5,164450.94,1,1,0,141970.02,1,1.1583497699021246,0.1111111111111111,40,15.511111111111111
656,France,Male,33,7,138705.02,2,1,0,37136.15,0,3.735040385177246,0.21212121212121213,26,19.87878787878788
761,Spain,Male,37,7,132730.17,1,1,0,199293.01,0,0.6660051448869181,0.1891891891891892,30,20.56756756756757
709,France,Female,30,5,0.0,2,0,1,161388.22,0,0.0,0.16666666666666666,25,23.633333333333333
597,Spain,Female,66,3,0.0,1,1,1,70532.53,0,0.0,0.045454545454545456,63,9.045454545454545
592,France,Male,28,2,116498.22,1,1,0,144290.25,0,0.8073880251784165,0.07142857142857142,26,21.142857142857142
599,France,Female,41,1,0.0,2,1,0,96069.82,0,0.0,0.024390243902439025,40,14.609756097560975
572,Germany,Female,35,1,139979.07,1,1,0,185662.84,0,0.7539423074644339,0.02857142857142857,34,16.34285714285714
611,Germany,Female,43,9,127216.31,2,0,1,17913.25,0,7.101799505952298,0.20930232558139536,34,14.209302325581396
634,France,Female,45,2,0.0,4,1,0,101039.53,1,0.0,0.044444444444444446,43,14.088888888888889
666,France,Male,51,2,148222.65,1,0,0,156953.54,1,0.9443727742617337,0.0392156862745098,49,13.058823529411764
696,France,Female,41,8,0.0,2,0,0,28276.83,0,0.0,0.1951219512195122,33,16.975609756097562
669,France,Female,38,8,0.0,2,1,0,84049.16,0,0.0,0.21052631578947367,30,17.605263157894736
726,Spain,Male,30,8,134152.29,1,1,1,147822.44,0,0.9075231744246679,0.26666666666666666,22,24.2
497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1,11.743245676190435,0.25,24,15.53125
750,Spain,Female,39,7,119565.92,1,1,0,87067.73,0,1.373251835094357,0.1794871794871795,32,19.23076923076923
850,Spain,Female,29,7,0.0,2,1,0,23237.25,0,0.0,0.2413793103448276,22,29.310344827586206
617,Spain,Male,38,7,0.0,1,1,1,27239.28,0,0.0,0.18421052631578946,31,16.236842105263158
652,Germany,Male,46,10,121063.8,3,1,0,151481.86,1,0.7991966826919079,0.21739130434782608,36,14.173913043478262
560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0,1.090051529701066,0.25925925925925924,20,20.74074074074074
629,Spain,Male,39,5,0.0,2,0,0,116748.14,0,0.0,0.1282051282051282,34,16.128205128205128
660,Germany,Female,52,4,86891.84,1,1,0,90877.76,0,0.9561397640082678,0.07692307692307693,48,12.692307692307692
676,France,Male,38,8,0.0,2,1,1,133692.88,0,0.0,0.21052631578947367,30,17.789473684210527
581,Spain,Male,43,9,78022.61,1,0,1,30662.91,0,2.544527248066149,0.20930232558139536,34,13.511627906976743
798,France,Male,34,9,154495.79,1,1,0,191395.88,0,0.8072054111091629,0.2647058823529412,25,23.470588235294116
705,France,Male,38,1,189443.72,1,0,1,106648.58,0,1.7763360749857147,0.02631578947368421,37,18.55263157894737
714,Spain,Female,31,6,152926.6,1,1,1,50899.91,0,3.004457178804442,0.1935483870967742,25,23.032258064516128
664,France,Female,44,8,142989.69,1,1,1,115452.51,1,1.2385152128784382,0.18181818181818182,36,15.090909090909092
697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0,1.7987770330422472,0.16279069767441862,36,16.209302325581394
609,France,Male,37,6,0.0,2,0,1,22030.72,0,0.0,0.16216216216216217,31,16.45945945945946
548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,4.632699123943371,0.0,38,14.421052631578947
850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1,4.816264420860487,0.15384615384615385,33,21.794871794871796
656,France,Male,41,2,0.0,2,1,0,158973.77,0,0.0,0.04878048780487805,39,16.0
727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1,2.928737372056374,0.24324324324324326,28,19.64864864864865
642,France,Female,55,7,0.0,2,1,1,101515.76,0,0.0,0.12727272727272726,48,11.672727272727272
710,Spain,Female,31,5,0.0,2,1,0,9561.73,0,0.0,0.16129032258064516,26,22.903225806451612
710,Spain,Male,33,1,0.0,2,1,0,168313.17,0,0.0,0.030303030303030304,32,21.515151515151516
718,France,Female,37,7,0.0,2,1,1,55100.09,0,0.0,0.1891891891891892,30,19.405405405405407
586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0,4.7066998931199,0.03125,31,18.3125
617,Spain,Female,36,7,115617.24,1,1,1,71519.4,0,1.616585709611658,0.19444444444444445,29,17.13888888888889
630,France,Male,28,9,0.0,2,0,0,32599.35,0,0.0,0.32142857142857145,19,22.5
791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1,0.8121479552069403,0.23809523809523808,32,18.833333333333332
673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0,1.2506731556350312,0.20512820512820512,31,17.256410256410255
477,Germany,Female,36,3,117700.86,1,0,0,74042.0,0,1.5896499284190055,0.08333333333333333,33,13.25
662,France,Female,37,5,0.0,2,1,0,151871.84,0,0.0,0.13513513513513514,32,17.89189189189189
850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1,0.6134710014089568,0.24324324324324326,28,22.972972972972972
635,France,Female,58,1,0.0,1,1,1,58907.08,1,0.0,0.017241379310344827,57,10.948275862068966
537,France,Male,59,9,0.0,2,0,0,103799.77,1,0.0,0.15254237288135594,50,9.101694915254237
579,France,Female,39,3,166501.17,2,1,0,93835.64,0,1.7743915851162737,0.07692307692307693,36,14.846153846153847
651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1,0.5737108709273042,0.08695652173913043,42,14.152173913043478
610,France,Female,25,2,0.0,2,1,0,123723.83,0,0.0,0.08,23,24.4
581,France,Male,30,1,0.0,2,1,0,199464.08,0,0.0,0.03333333333333333,29,19.366666666666667
592,France,Male,39,7,0.0,2,1,0,83084.33,0,0.0,0.1794871794871795,32,15.179487179487179
688,Spain,Female,35,6,0.0,1,1,0,25488.43,1,0.0,0.17142857142857143,29,19.65714285714286
681,France,Female,18,1,98894.39,1,1,1,9596.4,0,10.305363469634447,0.05555555555555555,17,37.833333333333336
658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0,2.397828115976299,0.08108108108108109,34,17.783783783783782
792,France,Male,34,1,0.0,1,0,1,86330.32,0,0.0,0.029411764705882353,33,23.294117647058822
528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1,0.7904753658705646,0.11290322580645161,55,8.516129032258064
624,Spain,Female,36,0,0.0,2,1,0,111605.9,0,0.0,0.0,36,17.333333333333332
562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0,0.8878003106670493,0.12903225806451613,27,18.129032258064516
678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0,4.2675185180089406,0.027777777777777776,35,18.833333333333332
705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1,1.0470452876731058,0.046875,61,11.015625
650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0,1.3599404536499293,0.17391304347826086,19,28.26086956521739
593,Spain,Female,46,2,76597.79,1,1,1,54453.72,0,1.406658534990814,0.043478260869565216,44,12.891304347826088
652,France,Female,40,4,79927.36,2,1,1,33524.6,0,2.3841406012301416,0.1,36,16.3
554,Spain,Female,27,4,0.0,2,1,1,135083.73,0,0.0,0.14814814814814814,23,20.51851851851852
584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0,0.29229556835764786,0.25,24,18.25
516,France,Male,33,7,115195.58,1,1,1,11205.5,0,10.280271295346036,0.21212121212121213,26,15.636363636363637
789,Germany,Female,43,9,116644.29,2,1,1,60176.1,0,1.93838234780918,0.20930232558139536,34,18.348837209302324
598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0,6.100756952833413,0.4,12,29.9
669,Germany,Female,30,7,139872.81,1,1,0,188795.85,0,0.7408680328513577,0.23333333333333334,23,22.3
645,France,Female,24,3,34547.82,1,1,1,11638.17,0,2.968492469176855,0.125,21,26.875
659,France,Female,32,9,0.0,2,1,1,93155.75,0,0.0,0.28125,23,20.59375
833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0,1.9691727340241676,0.034482758620689655,28,28.724137931034484
697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0,1.1144345799227198,0.175,33,17.425
580,Germany,Male,39,3,119688.81,1,1,0,137041.26,0,0.8733779155270464,0.07692307692307693,36,14.871794871794872
691,France,Male,38,1,0.0,2,0,0,44653.5,0,0.0,0.02631578947368421,37,18.18421052631579
534,France,Male,52,1,0.0,3,1,1,104035.41,1,0.0,0.019230769230769232,51,10.26923076923077
478,France,Female,32,6,71187.24,1,1,1,110593.62,0,0.6436830623683356,0.1875,26,14.9375
572,France,Female,47,2,0.0,2,1,0,36099.7,0,0.0,0.0425531914893617,45,12.170212765957446
501,France,Male,37,4,0.0,2,0,0,12470.3,0,0.0,0.10810810810810811,33,13.54054054054054
624,Spain,Female,38,8,0.0,2,1,0,95403.41,0,0.0,0.21052631578947367,30,16.42105263157895
595,France,Female,39,9,136422.41,1,1,1,151757.81,0,0.8989481991075122,0.23076923076923078,30,15.256410256410257
603,France,Male,30,8,0.0,2,1,1,47536.46,0,0.0,0.26666666666666666,22,20.1
602,France,Female,25,0,0.0,2,1,1,101274.17,0,0.0,0.0,25,24.08
500,France,Female,34,6,0.0,1,1,1,140268.45,0,0.0,0.17647058823529413,28,14.705882352941176
422,France,Male,41,6,153238.88,1,1,0,11663.09,0,13.138789120207424,0.14634146341463414,35,10.292682926829269
615,France,Male,35,7,0.0,2,1,0,150784.29,0,0.0,0.2,28,17.571428571428573
635,France,Female,78,6,47536.4,1,1,1,119400.08,0,0.3981270364307964,0.07692307692307693,72,8.14102564102564
711,France,Female,32,1,0.0,2,1,0,126188.42,0,0.0,0.03125,31,22.21875
834,France,Male,36,8,142882.49,1,1,0,89983.02,1,1.5878828027776795,0.2222222222222222,28,23.166666666666668
633,France,Female,44,7,0.0,2,1,0,29761.29,0,0.0,0.1590909090909091,37,14.386363636363637
650,France,Female,31,1,160566.11,2,0,0,27073.81,0,5.930680240424232,0.03225806451612903,30,20.967741935483872
743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1,1.3686303075518829,0.03076923076923077,63,11.430769230769231
567,France,Male,38,6,127678.8,2,0,0,45422.89,0,2.81089116082222,0.15789473684210525,32,14.921052631578947
706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1,0.96793906950339,0.08695652173913043,42,15.347826086956522
638,France,Male,46,9,139859.54,1,1,0,38967.29,0,3.5891523377684207,0.1956521739130435,37,13.869565217391305
